;time;temperatura_mandata_mt;temperatura_valle_uta;temperatura_valle_gc;temperatura_valle_rig_pdc;temperatura_uscita_rig_fascio;t_rec;temperatura_asp_eiettori;temperatura_out_rig_liquida_mt_bt;temperatura_out_evap_mt;temperatura_aspirazione_bt;temperatura_mandata_bt;temperatura_uscita_intercooler;temperatura_out_ev_mt_intercooler;temperatura_aspirazione_mt;temperatura_asp_aux_pdc;temperatura_asp_aux;temperatura_monte_pdc;t_out_uta_1e2_gc;t_out_uta_1_evap;t_out_uta_2_evap;temp_out_evap_1_2;t_out_evap_bt;pressione_mandata;pressione_ricevitore;p_out_evap_uta;pressione_spirazione_bt;pressione_aspirazione_aux_pdc;pressione_aspirazione_mt;pressione_monte_eiettore;portata_liquido_evap_uta;portata_gas_uta_heating;portata_liquido_mt;portata_liquido_bt;portata_gas_back_up_uta;inverter_aux_1;inverter_bt_1;inverter_mt_1;stato_mt1;stato_mt2;stato_mt3;stato_aux1;stato_aux2;stato_aux3;stato_aux4;stato_lt1;stato_lt2;stato_lt3;stato_level_asp1;stato_level_asp2;potenza_elettrica_totale;potenza_elettrica_mt;potenza_elettrica_aux;potenza_elettrica_lt;temp_out_acs;id;tin_acs;portata_acqua_acs;Calculated values ==>;Timestamp seconds;T1 MT discharge;T2 After AHU;T3 GC Outlet;T4 Inlet IHX 1;T5 Inlet IHX 2;T6 Receiver;T6 Receiver sat;T7 Ejector inlet;T8 Liquid out IHX;T9 MT section outlet;T10 LT suction;T11 LT discharge;T12 Intercooler outlet;T13 out intercooler and MT section;T14 MT suction;T15 Aux_HP suction;T16 Aux suction;T17 Inlet AHU (heating);T18 Outlet AHU (heating);T19 Outlet AHU (cooling);T20 Outlet AHU (cooling);T21 Water in DHW;T22 Water out DHW;T23 LT section outlet;LT evaporation temp;MT evaporation temp;AHU saturation temp;Tair external air;P1 discharge;P2 receiver;P3 AHU evaporation;P4 LT suction;P5 Aux HP suction;P6 MT suction;P7 ejector inlet;M1 AHU liquid (cooling);M2 AHU vapour (heating);M3 MT liquid;M4 LT liquid;M5 AHU (no ejectors);Mtotal AHU;DHW water;Power Meter MT;Power Meter AUX;Power Meter LT;Total Power;h1 Enthalpy;h2 Enthalpy;h3 Enthalpy;h4 Enthalpy;h5 Enthalpy;h6 Enthalpy sat;h7 Enthalpy;h9 Enthalpy;h10 Enthalpy;h11 Enthalpy;h12 Enthalpy;h13 Enthalpy;h14 Enthalpy;h15 Enthalpy;h16 Enthalpy;h17 Enthalpy;h18 Enthalpy;h19 Enthalpy;h20 Enthalpy;h21 Enthalpy;h22 Enthalpy;h23 Enthalpy;h8 Enthalpy calc;hmix Enthalpy;T8 calculated;Accumulated Etot;Accumulated E_MT;Accumulated E_LT;Accumulated E_AUX;Number of Cycles MT1;Number of Cycles MT2;Number of Cycles MT3;Number of Cycles AUX1;Number of Cycles AUX2;Number of Cycles AUX3;Number of Cycles AUX4;Number of Cycles LT1;Number of Cycles LT2;Number of Cycles LT3;Accumulated Pevap P3;Accumulated Pevap P4;Accumulated Pevap P6;Cooling duty MT evap;Cooling duty LT evap;Heating duty rooftop heating;Cooling duty rooftop AC;Accumulated cooling MT evap;Accumulated cooling LT evap;Accumulated heating rooftop;Accumulated cooling rooftop;COPtot;ntot
0;2019-05-02 17:00:41.774;816;822;281;280;216;19;202;12;14;25;758;274;13;48;227;137;265;716;323;208;200;-107;762;338;343;140;342;305;760;-2.0;-1.0;726.0;274.0;143.0;1;100;25;1;0;0;1;0;1;0;1;1;0;0;0;37062.54296875;9067.451171875;22436.482421875;2944.24951171875;703.0;185282;621.0;-1.0;Calculated values ==>;1556809241.774;354.76;355.36;301.26000000000005;301.16;294.76000000000005;275.06;271.99741764416325;293.36;274.36;274.56;275.66;348.96000000000004;300.56;274.46000000000004;277.96000000000004;295.86;286.86;299.66;344.76;293.96000000000004;293.16;335.26000000000005;343.46000000000004;262.46000000000004;242.56692532238324;268.19934244402924;271.99741764416325;305.46000000000004;7620000.0;3379999.9999999995;3429999.9999999995;1400000.0;3420000.0000000005;3050000.0;7600000.0;0.0;0.0;0.121;0.04566666666666667;0.02383333333333333;0.02383333333333333;-0.0025066342709363348;9067.451171875;22436.482421875;2944.24951171875;37062.54296875;497693.7330009647;498739.08391799394;278508.09135193384;278008.99953435984;253124.51357891882;431541.1909327263;462491.7852791992;443257.1847228264;471211.3733730803;529325.6898092299;476586.57918398344;443110.4695693885;448117.77220923116;465871.8443297695;454574.9387069598;270997.21368025115;482985.1287675312;463274.4241432388;462230.01082278346;260496.36997498586;294828.9587717387;458007.34389013296;193582.92228845545;278508.09135193384;270.5397650643425;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;30210.585754558884;12075.38191980994;-0.0;4378.7057473885825;0.0;0.0;0.0;0.0;1.3546338069234558;0.18221901126705412
1;2019-05-02 17:01:41.775;820;827;278;277;211;19;206;12;18;23;757;274;20;72;227;134;265;729;315;210;205;-111;767;338;344;142;342;305;766;134.0;-2.0;1087.0;421.0;152.0;1;100;26;1;0;0;1;0;1;0;1;1;0;0;0;37266.8515625;9201.32421875;22639.580078125;2939.30151367188;705.0;185283;617.0;0.0;Calculated values ==>;1556809301.775;355.16;355.86;300.96000000000004;300.86;294.26000000000005;275.06;271.99741764416325;293.76000000000005;274.36;274.96000000000004;275.46000000000004;348.86;300.56;275.16;280.36;295.86;286.56;299.66;346.06000000000006;294.16;293.66;334.86;343.66;262.06;242.98782864720522;268.19934244402924;271.99741764416325;304.66;7670000.0;3379999.9999999995;3440000.0;1420000.0;3420000.0000000005;3050000.0;7659999.999999999;0.022333333333333334;0.0;0.18116666666666664;0.07016666666666667;0.025333333333333333;0.04766666666666666;0.0;9201.32421875;22639.580078125;2939.30151367188;37266.8515625;497801.7209811271;498898.7302120446;276491.5939060543;276022.0484625183;251313.17168624655;431541.1909327263;462863.87882801896;443841.7334455326;470746.7058464142;529221.1383985593;476586.57918398344;444132.64570135507;451418.9174436385;465871.8443297695;454160.81063562114;270656.6416080546;484354.6761381737;463385.3880766306;462733.2244726581;258822.4845140824;295666.80309349706;457281.18440967094;193748.33883641218;237723.775097201;270.6070513654754;619.4219463338474;152.2423326728332;49.03040917371886;375.6401157697766;0;0;0;0;0;0;0;0;0;0;206103435.5700016;84601410.23397446;183003050.50611496;45308.58665668565;18491.22133105699;-0.0;10725.450420230123;629.3369272748173;254.72593982325952;0.0;125.87006621106437;2.142749206658617;0.2692333235206973
2;2019-05-02 17:02:44.795;825;833;275;274;206;23;209;12;23;23;754;273;27;51;227;134;266;744;320;211;207;-113;775;342;347;145;346;305;773;102.0;-1.0;1184.0;506.0;164.0;1;100;27;1;0;0;1;0;1;0;1;1;0;0;0;37430.29296875;9346.498046875;22827.255859375;2924.99658203125;709.0;185284;614.0;0.0;Calculated values ==>;1556809364.795;355.66;356.46000000000004;300.66;300.56;293.76000000000005;275.46000000000004;272.43898195401505;294.06;274.36;275.46000000000004;275.46000000000004;348.56000000000006;300.46000000000004;275.86;278.26000000000005;295.86;286.56;299.76000000000005;347.56000000000006;294.26000000000005;293.86;334.56;344.06000000000006;261.86;243.61107973660833;268.19934244402924;272.43898195401505;305.16;7750000.0;3420000.0000000005;3470000.0000000005;1450000.0;3460000.0;3050000.0;7730000.0;0.017;0.0;0.19733333333333333;0.08433333333333333;0.02733333333333333;0.044333333333333336;0.0;9346.498046875;22827.255859375;2924.99658203125;37430.29296875;497776.91677782807;499112.8661960446;274538.5167692278;274094.3225286733;249524.08994667453;431298.55289687274;462805.42217112274;444567.3504985989;470343.471860809;528907.4271763442;476469.76032175;445143.9216850511;448535.7928194581;465292.57935857587;453474.6070919253;270542.7529338774;485926.276278017;463067.35107743245;462543.04088473186;257567.11924055516;297342.5633918147;456594.5771044441;194387.6921967018;243803.99005344714;270.88136157383855;1273.2294528525474;314.5872991764326;100.35930721251867;773.6012268689487;0;0;0;0;0;0;0;0;0;0;423837535.5041027;175035110.206604;375214050.4479408;49368.785904907694;22112.780627219596;-0.0;9697.43125352029;1458.0269296395095;610.1237457449442;0.0;304.6270110291498;2.3128742948485184;0.30586961376221944
3;2019-05-02 17:03:41.756;828;837;275;274;203;28;208;13;30;23;747;274;31;80;224;133;266;759;329;212;207;-114;780;348;353;148;352;306;778;-1.0;-1.0;1356.0;541.0;184.0;1;100;31;1;0;0;1;0;1;0;1;1;0;0;0;37897.9375;9786.80859375;23005.10546875;2927.79541015625;709.0;185285;611.0;0.0;Calculated values ==>;1556809421.756;355.96000000000004;356.86;300.66;300.56;293.46000000000004;275.96000000000004;273.0942459734351;293.96000000000004;274.46000000000004;276.16;275.46000000000004;347.86;300.56;276.26000000000005;281.16;295.56;286.46000000000004;299.76000000000005;349.06000000000006;294.36;293.86;334.26000000000005;344.06000000000006;261.76000000000005;244.22491754036054;268.3187672390254;273.0942459734351;306.06;7800000.0;3479999.9999999995;3529999.9999999995;1480000.0;3520000.0000000005;3060000.0;7780000.0;0.0;0.0;0.226;0.09016666666666667;0.03066666666666667;0.03066666666666667;0.0;9786.80859375;23005.10546875;2927.79541015625;37897.9375;497745.46983658045;499227.4837979386;274155.7823331664;273718.9433885192;248452.45041457546;430925.7729439634;461764.645383927;445377.61611900316;469938.1447158781;528097.9321026066;476460.29918874544;445521.0975432056;452323.6824663003;464023.44869193796;452288.98126693885;270221.7553324444;487703.0243341806;462295.1400144604;461631.72079857654;256311.7953858065;297342.5633918147;456005.5411887588;195890.54582040658;274155.7823331664;271.5115257979569;1869.1699157892529;465.95567124584244;146.66220783280374;1136.192495207532;0;0;0;0;0;0;0;0;0;0;623201035.3839397;258482975.15630722;549229905.3430557;56384.077887482825;23453.70208237976;-0.0;5749.262112939245;2294.66427281279;970.6115818639842;0.0;426.8296638508972;2.396073298085458;0.33745854729418884
4;2019-05-02 17:04:41.776;829;838;278;277;206;34;204;15;21;25;739;275;22;60;220;135;267;770;335;211;203;-114;778;356;361;151;359;309;776;-2.0;-1.0;1489.0;443.0;186.0;1;100;40;1;0;0;1;0;1;0;1;1;0;0;0;38475.72265625;10374.392578125;22852.369140625;2940.09423828125;710.0;185286;609.0;-1.0;Calculated values ==>;1556809481.776;356.06000000000006;356.96000000000004;300.96000000000004;300.86;293.76000000000005;276.56;273.955091788801;293.56;274.66;275.26000000000005;275.66;347.06000000000006;300.66;275.36;279.16;295.16;286.66;299.86;350.16;294.26000000000005;293.46000000000004;334.06;344.16;261.76000000000005;244.82967444194236;268.67533136820026;273.955091788801;306.66;7780000.0;3560000.0;3610000.0;1510000.0;3590000.0;3090000.0;7759999.999999999;0.0;0.0;0.24816666666666667;0.07383333333333333;0.031000000000000003;0.031000000000000003;-0.002505603047729323;10374.392578125;22852.369140625;2940.09423828125;38475.72265625;498075.7016223841;499554.14193763596;275650.64122060564;275198.6999773211;249434.317983;430412.23801567365;459991.67660371546;443468.83949473884;469731.23018818995;527026.5884343204;476197.7908912478;443615.8663983838;449045.1784721628;462449.46005367924;451157.4465316285;270759.08258819295;489573.1216712162;460938.52517989284;459855.8798952964;255474.93562877487;297761.5184850505;455516.1903343472;198712.8060918634;275650.64122060564;272.6727488797622;2505.8292326116716;634.021684294647;195.57758791437286;1518.4654987047577;0;0;0;0;0;0;0;0;0;0;837472435.3158474;348212875.12779236;733791405.2844048;60740.28895614693;18960.649869903387;-0.0;5710.362398915415;3271.026008329552;1324.1823323316294;0.0;522.3583670429724;2.361590438672367;0.3258704647155071
5;2019-05-02 17:05:41.777;825;834;279;278;207;39;199;16;4;26;728;276;5;72;216;137;267;774;330;209;198;-147;785;360;365;144;363;312;782;-2.0;0.0;1431.0;317.0;199.0;0;0;53;1;0;0;1;0;1;0;1;1;1;0;0;40616.18359375;11458.93359375;22960.42578125;3956.68994140625;710.0;185287;607.0;-1.0;Calculated values ==>;1556809541.777;355.66;356.56000000000006;301.06;300.96000000000004;293.86;277.06;274.38016830617;293.06;274.76000000000005;273.56;275.76000000000005;345.96000000000004;300.76000000000005;273.66;280.36;294.76000000000005;286.86;299.86;350.56000000000006;294.06;292.96000000000004;333.86;344.16;258.46000000000004;243.40439225979637;269.02936301313275;274.38016830617;306.16;7850000.0;3600000.0;3650000.0;1440000.0;3629999.9999999995;3120000.0;7820000.0;0.0;0.0;0.23850000000000002;0.05283333333333333;0.033166666666666664;0.033166666666666664;-0.002505603047729323;11458.93359375;22960.42578125;3956.68994140625;40616.18359375;496843.47091476683;498427.46222930506;275621.5297848303;275174.94456405286;249565.2391318666;430148.3826014536;458676.5019544617;440286.945399369;470775.47163449007;525635.1942538173;475934.57569932233;440440.11189307703;450160.76962738356;461304.5296429779;450730.56595860166;270312.2622523507;489572.52032995503;460046.18574337027;458538.7512291684;254638.09398592086;297761.5184850505;453228.17970494466;199837.25667879207;275621.5297848303;273.1350863289319;3164.9394355524673;815.9691012468982;253.0517472290334;1900.245152147389;0;0;0;0;0;0;0;0;0;1;1055276065.0527477;436714350.02088547;920094510.0593567;57347.250759857605;13387.487099881728;-0.0;6066.754511237213;4255.105239154704;1593.754632884339;0.0;620.5026435530378;2.001287098047973;0.26070517679330585
6;2019-05-02 17:06:41.777;821;830;277;277;208;44;195;17;-6;28;721;279;-8;58;212;138;267;777;333;206;194;-194;785;366;372;142;370;311;782;-2.0;-2.0;1546.0;323.0;194.0;0;0;61;1;0;0;1;0;1;0;1;1;1;0;0;41184.91796875;12124.4130859375;22883.2109375;3959.35009765625;708.0;185288;606.0;-1.0;Calculated values ==>;1556809601.777;355.26;356.16;300.86;300.86;293.96000000000004;277.56;275.0112864084945;292.66;274.86;272.56;275.96000000000004;345.26;301.06;272.36;278.96000000000004;294.36;286.96000000000004;299.86;350.86;293.76000000000005;292.56;333.76000000000005;343.96000000000004;253.76000000000002;242.98782864720522;268.91163127593666;275.0112864084945;306.46000000000004;7850000.0;3660000.0;3720000.0000000005;1420000.0;3700000.0;3110000.0;7820000.0;0.0;0.0;0.25766666666666665;0.05383333333333333;0.03233333333333333;0.03233333333333333;-0.002505898374047233;12124.4130859375;22883.2109375;3959.35009765625;41184.91796875;496259.9929668899;497849.17937862297;274732.36518929125;274732.36518929125;249874.36076011593;429743.705733735;456990.0837389877;438961.69736309384;471240.6132432691;524976.886939191;476414.5704813485;438649.893173099;448393.61156270275;459673.0960018505;449788.3100064564;270312.2622523507;490025.16495691676;458527.3387883445;456849.3918133721;254219.67992080047;296923.61432157;448627.3296276172;200673.9792825979;274732.36518929125;273.49092299092143;3846.6152819066338;1012.496990244294;319.01874755455424;2282.2754581369722;0;0;0;0;0;0;0;0;0;1;1276376065.0527477;522514350.02088547;1106994510.0593567;61398.802025407786;13348.155360240205;-0.0;5888.450527511947;5244.6556790319155;1816.551653385355;0.0;720.1293522092808;2.069326903920673;0.2712797938652411
7;2019-05-02 17:07:41.777;814;824;278;277;211;49;192;20;-7;31;726;279;-14;34;209;143;268;776;331;204;191;-209;790;370;375;141;374;311;786;-2.0;-1.0;1589.0;433.0;191.0;0;0;69;1;0;0;1;0;1;0;1;1;1;0;0;41951.109375;12760.22265625;23022.115234375;3972.94262695312;705.0;185289;606.0;-1.0;Calculated values ==>;1556809661.777;354.56000000000006;355.56000000000006;300.96000000000004;300.86;294.26000000000005;278.06;275.4277932560699;292.36;275.16;272.46000000000004;276.26000000000005;345.76;301.06;271.76000000000005;276.56;294.06;287.46000000000004;299.96000000000004;350.76;293.56;292.26000000000005;333.76000000000005;343.66;252.26000000000002;242.77792619122317;268.91163127593666;275.4277932560699;306.26000000000005;7900000.0;3700000.0;3750000.0;1410000.0;3740000.0;3110000.0;7859999.999999999;0.0;0.0;0.26483333333333337;0.07216666666666667;0.03183333333333333;0.03183333333333333;-0.002506340327376235;12760.22265625;23022.115234375;3972.94262695312;41951.109375;494758.83406746644;496603.98641990795;274868.6316397019;274431.86853653594;250684.91366958898;429467.9694778635;456072.2535448508;438805.9494045361;471669.41905304807;525503.3483380825;476414.5704813485;437706.9197206977;444967.1547298483;458625.0738315415;449802.42746497714;270403.9093799787;489472.7668138891;457766.27349474904;455930.0132749809;254219.67992080047;295666.80309349706;447212.63160571794;200381.11926357241;274868.6316397019;273.3925881170607;4539.415509771217;1219.8689547625231;385.12118692629895;2664.8198429025974;0;0;0;0;0;0;0;0;0;1;1500476065.0527477;607414350.0208855;1293594510.0593567;63142.84251566522;17813.007474024835;-0.0;5763.787315389714;6282.502716874191;2076.228010337564;0.0;817.2313342334613;2.1813363200075013;0.2942903945130599
8;2019-05-02 17:08:41.778;812;822;282;282;208;44;190;22;-10;35;736;280;-14;46;210;138;268;777;335;203;189;-210;825;369;375;138;373;312;822;-1.0;0.0;1383.0;487.0;208.0;0;0;83;1;0;0;1;0;1;0;1;1;1;1;0;45289.3515625;14512.4033203125;24181.609375;4003.95654296875;702.0;185290;608.0;0.0;Calculated values ==>;1556809721.778;354.36;355.36;301.36;301.36;293.96000000000004;277.56;275.3239800832674;292.16;275.36;272.16;276.66;346.76;301.16;271.76000000000005;277.76000000000005;294.16;286.96000000000004;299.96000000000004;350.86;293.46000000000004;292.06;333.96000000000004;343.36;252.16000000000003;242.14157278889297;269.02936301313275;275.3239800832674;306.66;8250000.0;3690000.0;3750000.0;1380000.0;3729999.9999999995;3120000.0;8220000.0;0.0;0.0;0.2305;0.08116666666666666;0.034666666666666665;0.034666666666666665;0.0;14512.4033203125;24181.609375;4003.95654296875;45289.3515625;491081.57106431265;492890.0781611498;274036.22957465897;274036.22957465897;248742.44986914712;429537.3511455088;455787.6031899191;438111.57050704764;472458.26935960614;526477.3010510061;476405.74140576867;437478.7579247441;446502.0201951406;458923.12726756633;449236.558724979;268419.0056965462;485965.8318144123;457625.98977453524;455645.0222020142;255056.51255035817;294410.04551340896;447659.141271049;198901.30647906102;274036.22957465897;272.80124491909254;5266.431469658379;1447.1446263938187;451.59645476215496;3058.190771808162;0;0;0;0;0;0;0;0;0;1;1725479815.6750202;691115745.2523708;1480497625.5762577;55137.965858450916;20190.84425728302;-0.0;6295.771477748315;7268.192550607911;2392.9320539537493;0.0;917.7293327262711;1.9116736240537877;0.266640690871671
9;2019-05-02 17:09:41.809;821;832;275;275;214;53;183;25;-15;38;747;280;-17;28;206;143;269;782;326;199;182;-205;807;374;379;137;378;310;803;-1.0;-1.0;1431.0;582.0;176.0;0;0;84;1;0;0;1;0;1;0;1;1;1;0;0;44249.24609375;14331.42578125;23522.798828125;3974.43090820312;699.0;185291;608.0;0.0;Calculated values ==>;1556809781.809;355.26;356.36;300.66;300.66;294.56;278.46000000000004;275.84098080016133;291.46000000000004;275.66;271.66;276.96000000000004;347.86;301.16;271.46000000000004;275.96000000000004;293.76000000000005;287.46000000000004;300.06;351.36;293.06;291.36;333.96000000000004;343.06000000000006;252.66000000000003;241.92719264551067;268.7936212382143;275.84098080016133;305.76000000000005;8070000.0;3740000.0;3790000.0;1370000.0;3779999.9999999995;3100000.0;8030000.0;0.0;0.0;0.23850000000000002;0.097;0.029333333333333333;0.029333333333333333;0.0;14331.42578125;23522.798828125;3974.43090820312;44249.24609375;494175.65065459005;496183.11397411453;272415.08215563267;272415.08215563267;251101.49062469706;429187.4505931623;454106.3754069668;437776.4333770113;472882.9073446267;527788.8508902154;476658.27066733915;437460.313363465;444292.79366492986;457562.00806214305;449065.81880370644;269784.4071875437;488675.5835999918;456407.08441138035;453961.04033577815;255056.51255035817;293153.3411634106;448369.8457349106;199563.51307663837;272415.08215563267;273.0854188091259;6012.971962276564;1687.634057210498;518.1173681336504;3455.9329001441874;0;0;0;0;0;0;0;0;0;1;1951796685.293913;773658370.1133728;1667194035.2618694;56813.78149163894;24134.214267852403;-0.0;5325.348106617601;8201.605791421258;2762.4983850428616;0.0;1014.6220311421457;2.0625416427705487;0.2904257197472358
