;time;temperatura_mandata_mt;temperatura_valle_uta;temperatura_valle_gc;temperatura_valle_rig_pdc;temperatura_uscita_rig_fascio;t_rec;temperatura_asp_eiettori;temperatura_out_rig_liquida_mt_bt;temperatura_out_evap_mt;temperatura_aspirazione_bt;temperatura_mandata_bt;temperatura_uscita_intercooler;temperatura_out_ev_mt_intercooler;temperatura_aspirazione_mt;temperatura_asp_aux_pdc;temperatura_asp_aux;temperatura_monte_pdc;t_out_uta_1e2_gc;t_out_uta_1_evap;t_out_uta_2_evap;temp_out_evap_1_2;t_out_evap_bt;pressione_mandata;pressione_ricevitore;p_out_evap_uta;pressione_spirazione_bt;pressione_aspirazione_aux_pdc;pressione_aspirazione_mt;pressione_monte_eiettore;portata_liquido_evap_uta;portata_gas_uta_heating;portata_liquido_mt;portata_liquido_bt;portata_gas_back_up_uta;inverter_aux_1;inverter_bt_1;inverter_mt_1;stato_mt1;stato_mt2;stato_mt3;stato_aux1;stato_aux2;stato_aux3;stato_aux4;stato_lt1;stato_lt2;stato_lt3;stato_level_asp1;stato_level_asp2;potenza_elettrica_totale;potenza_elettrica_mt;potenza_elettrica_aux;potenza_elettrica_lt;temp_out_acs;id;tin_acs;portata_acqua_acs;Calculated values ==>;Timestamp seconds;T1 MT discharge;T2 After AHU;T3 GC Outlet;T4 Inlet IHX 1;T5 Inlet IHX 2;T6 Receiver;T6 Receiver sat;T7 Ejector inlet;T8 Liquid out IHX;T9 MT section outlet;T10 LT suction;T11 LT discharge;T12 Intercooler outlet;T13 out intercooler and MT section;T14 MT suction;T15 Aux_HP suction;T16 Aux suction;T17 Inlet AHU (heating);T18 Outlet AHU (heating);T19 Outlet AHU (cooling);T20 Outlet AHU (cooling);T21 Water in DHW;T22 Water out DHW;T23 LT section outlet;LT evaporation temp;MT evaporation temp;AHU saturation temp;Tair external air;P1 discharge;P2 receiver;P3 AHU evaporation;P4 LT suction;P5 Aux HP suction;P6 MT suction;P7 ejector inlet;M1 AHU liquid (cooling);M2 AHU vapour (heating);M3 MT liquid;M4 LT liquid;M5 AHU (no ejectors);Mtotal AHU;DHW water;Power Meter MT;Power Meter AUX;Power Meter LT;Total Power;h1 Enthalpy;h2 Enthalpy;h3 Enthalpy;h4 Enthalpy;h5 Enthalpy;h6 Enthalpy sat;h7 Enthalpy;h9 Enthalpy;h10 Enthalpy;h11 Enthalpy;h12 Enthalpy;h13 Enthalpy;h14 Enthalpy;h15 Enthalpy;h16 Enthalpy;h17 Enthalpy;h18 Enthalpy;h19 Enthalpy;h20 Enthalpy;h21 Enthalpy;h22 Enthalpy;h23 Enthalpy;h8 Enthalpy calc;hmix Enthalpy;T8 calculated;Accumulated Etot;Accumulated E_MT;Accumulated E_LT;Accumulated E_AUX;Number of Cycles MT1;Number of Cycles MT2;Number of Cycles MT3;Number of Cycles AUX1;Number of Cycles AUX2;Number of Cycles AUX3;Number of Cycles AUX4;Number of Cycles LT1;Number of Cycles LT2;Number of Cycles LT3;Accumulated Pevap P3;Accumulated Pevap P4;Accumulated Pevap P6;Cooling duty MT evap;Cooling duty LT evap;Heating duty rooftop heating;Cooling duty rooftop AC;Accumulated cooling MT evap;Accumulated cooling LT evap;Accumulated heating rooftop;Accumulated cooling rooftop;COPtot;ntot
0;2019-05-23 17:00:41.797;611;616;210;209;177;35;169;9;6;23;744;231;1;24;195;139;236;496;202;192;169;-156;598;344;349;147;349;306;599;-2.0;565.0;1198.0;132.0;41.0;94;0;50;1;0;0;1;0;0;0;1;1;1;0;0;21067.392578125;8394.5849609375;5778.22802734375;4196.42431640625;639.0;215515;382.0;0.0;Calculated values ==>;1558623641.797;334.26000000000005;334.76000000000005;294.16;294.06;290.86;276.66;272.6583383277491;290.06;274.06;273.76000000000005;275.46000000000004;347.56000000000006;296.26000000000005;273.26000000000005;275.56;292.66;287.06;296.76000000000005;322.76000000000005;292.36;290.06;311.36;337.06;257.56;244.02132995426717;268.3187672390254;272.6583383277491;293.36;5980000.0;3440000.0;3490000.0;1470000.0;3490000.0;3060000.0;5990000.0;0.0;0.09416666666666668;0.1996666666666667;0.022000000000000002;0.006833333333333333;0.006833333333333333;0.0;8394.5849609375;5778.22802734375;4196.42431640625;21067.392578125;485236.04923589673;485827.2133347496;258503.7815019374;258073.30132150147;245932.6970546484;431175.4696738307;457139.37240711367;441867.40411234536;470073.4883118012;527783.7381773739;471376.07246859424;441118.68104791886;444512.27536222443;460649.6620257743;453829.22008615703;411823.6636181743;468094.9021458444;460249.17977667664;457139.37240711367;160579.3303088084;268029.79939014546;451769.8787204719;196985.9177594929;258503.7815019374;271.93563125139013;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;48894.670108452876;5605.247141141539;0.0;1357.3432045187044;0.0;0.0;0.0;0.0;3.0408045542456654;0.24679500364033172
1;2019-05-23 17:01:41.777;601;608;213;213;176;28;170;0;12;20;729;232;8;27;196;137;238;520;201;195;169;-235;600;341;345;143;346;310;602;-1.0;616.0;996.0;232.0;66.0;8;0;61;1;0;0;1;0;0;0;1;1;1;0;0;19237.205078125;9057.2763671875;3186.29418945312;3911.90991210938;636.0;215516;382.0;0.0;Calculated values ==>;1558623701.777;333.26000000000005;333.96000000000004;294.46000000000004;294.46000000000004;290.76000000000005;275.96000000000004;272.3289490889957;290.16;273.16;274.36;275.16;346.06000000000006;296.36;273.96000000000004;275.86;292.76000000000005;286.86;296.96000000000004;325.16;292.66;290.06;311.36;336.76000000000005;249.66000000000003;243.1966462407574;268.7936212382143;272.3289490889957;293.26000000000005;6000000.0;3410000.0;3450000.0;1430000.0;3460000.0;3100000.0;6020000.0;0.0;0.10266666666666667;0.166;0.03866666666666666;0.011000000000000001;0.011000000000000001;0.0;9057.2763671875;3186.29418945312;3911.90991210938;19237.205078125;483600.77963125356;484368.3889721207;259610.55010644425;259610.55010644425;245478.79873462956;431359.6534126046;457924.1025524648;441925.55079813005;470315.4621069152;525897.6391313984;470957.04053920525;441323.7897637848;444146.6137790267;461245.4949583849;454064.2821542224;411788.22907287156;471424.7848877417;461266.93652295426;457788.6768492824;160579.3303088084;266774.11836628895;444027.92427793855;193036.75564262932;259610.55010644425;270.3278468144405;335.7596900264756;145.38370038802853;67.54692877514191;74.67945037978623;0;0;0;0;0;0;0;0;0;0;208130600.066185;86971000.02765656;184738400.05874634;41315.539995813124;9704.991853898622;0.0;2179.95939417122;751.5011671909025;127.54279655757341;0.0;29.46769582456811;3.293030581590574;0.28634602405006104
2;2019-05-23 17:02:41.778;598;606;216;214;176;32;171;-1;13;19;724;235;12;40;197;135;242;538;202;194;170;-230;619;341;346;138;346;311;621;-1.0;605.0;1107.0;339.0;77.0;1;0;72;1;0;0;1;0;0;0;1;1;1;0;0;20760.2421875;10253.626953125;3182.71728515625;3941.92504882812;635.0;215517;382.0;0.0;Calculated values ==>;1558623761.778;332.96000000000004;333.76000000000005;294.76000000000005;294.56;290.76000000000005;276.36;272.3289490889957;290.26000000000005;273.06;274.46000000000004;275.06;345.56000000000006;296.66;274.36;277.16;292.86;286.66;297.36;326.96000000000004;292.56;290.16;311.36;336.66;250.16000000000003;242.14157278889297;268.91163127593666;272.3289490889957;293.36;6190000.0;3410000.0;3460000.0;1380000.0;3460000.0;3110000.0;6210000.0;0.0;0.10083333333333333;0.1845;0.0565;0.012833333333333334;0.012833333333333334;0.0;10253.626953125;3182.71728515625;3941.92504882812;20760.2421875;481002.6824024201;481936.46083491814;259629.2412024945;258783.76641769515;244800.8974157827;431359.6534126046;457898.2943310054;441865.84420653095;470888.190022284;525292.7977686482;471183.11081449676;441715.46234335366;445834.76706432813;461377.74804882746;453786.1585694171;404793.7070192691;471747.9028926191;460980.62764507247;457762.68495711056;160579.3303088084;266355.56789118156;445529.6253229113;192058.07316841718;259629.2412024945;269.92706389330664;669.077306696186;306.3105772389325;132.99664444104067;127.75543073324543;0;0;0;0;0;0;0;0;0;0;415434055.6395054;171272405.26080132;371041505.57398796;46089.53375653199;14321.142696728919;0.0;2542.7125281842395;1479.888923401791;327.76392199633506;0.0;68.82395121303017;3.622535014355077;0.3318971806329116
3;2019-05-23 17:03:41.798;603;610;219;217;178;46;172;-1;14;18;731;234;13;31;198;132;250;559;205;192;171;-212;658;345;350;136;350;311;660;-1.0;570.0;1373.0;396.0;91.0;1;0;80;1;0;0;1;0;0;0;1;1;1;0;0;22886.490234375;11525.6982421875;3486.4033203125;3967.29125976562;632.0;215518;381.0;0.0;Calculated values ==>;1558623821.798;333.46000000000004;334.16;295.06;294.86;290.96000000000004;277.76000000000005;272.7676641592781;290.36;273.06;274.56;274.96000000000004;346.26;296.56;274.46000000000004;276.26000000000005;292.96000000000004;286.36;298.16;329.06;292.36;290.26000000000005;311.26000000000005;336.36;251.96000000000004;241.71165711629368;268.91163127593666;272.7676641592781;293.66;6580000.0;3450000.0;3500000.0;1360000.0;3500000.0;3110000.0;6600000.0;0.0;0.095;0.22883333333333333;0.066;0.015166666666666667;0.015166666666666667;0.0;11525.6982421875;3486.4033203125;3967.29125976562;22886.490234375;477170.33345872455;478000.24778266525;258523.29035983837;257744.045068564;244174.62373777656;431113.4868728058;457386.8188767707;442015.9671382998;471057.33072014985;526029.5288046709;471062.7511263674;441865.84420653095;444530.4115356956;460894.73399835604;452672.8768171273;272943.0839196078;470023.9664454501;460093.12463240925;457250.04511981993;160161.5264782812;265099.94585879904;447814.4189214313;193865.29341848244;258523.29035983837;270.68005814086195;1032.9213176862474;487.8654519343837;198.9287503703379;183.3499610961664;0;0;0;0;0;0;0;0;0;0;624303655.5731297;253499805.23467064;557703705.5146694;56785.1458362182;16760.642283194626;0.0;3014.0224471930537;2337.4636827343866;586.8651350383036;0.0;115.14551136805223;4.033838768371449;0.37121523305203113
4;2019-05-23 17:04:41.789;620;623;215;218;163;67;174;4;13;19;742;233;14;46;196;128;265;579;202;188;173;-196;672;362;367;135;367;310;674;-2.0;572.0;1964.0;447.0;67.0;1;0;83;1;0;0;1;0;0;0;1;1;1;0;0;23695.4609375;11912.1103515625;3484.73779296875;3940.42651367188;629.0;215519;382.0;0.0;Calculated values ==>;1558623881.789;335.16;335.46000000000004;294.66;294.96000000000004;289.46000000000004;279.86;274.5913991737795;290.56;273.56;274.46000000000004;275.06;347.36;296.46000000000004;274.56;277.76000000000005;292.76000000000005;285.96000000000004;299.66;331.06;291.96000000000004;290.46000000000004;311.36;336.06;253.56000000000003;241.49495122638035;268.7936212382143;274.5913991737795;293.36;6720000.0;3620000.0000000005;3670000.0000000005;1350000.0;3670000.0000000005;3100000.0;6740000.000000001;0.0;0.09533333333333333;0.32733333333333337;0.0745;0.011166666666666667;0.011166666666666667;0.0;11912.1103515625;3484.73779296875;3940.42651367188;23695.4609375;478111.7634064035;478336.1305705468;256280.80526438044;257403.1892248773;239160.95186303856;430014.67791919125;454850.0993334802;442075.34363280225;471288.5232524436;527263.8593112476;471077.3363150409;442224.8817640306;446886.9935722994;457941.242533051;449034.25525399565;280521.0278859876;471441.11053486005;456826.1663793063;454707.69032699516;160579.3303088084;263844.3676079864;449672.6829307158;199533.80723240343;256280.80526438044;273.0234833342831;1421.046016272354;683.1512260833312;264.81651376597085;241.43408971951007;0;0;0;0;0;0;0;0;0;0;839371390.3474808;334787610.14938354;743975760.319233;79391.92958173055;18635.34623952427;0.0;2215.7668831991978;3472.102422015892;881.7874607658754;0.0;158.72055183893912;5.18392816342036;0.4635193346089621
5;2019-05-23 17:05:41.789;640;640;199;201;173;76;176;9;16;22;752;232;16;32;192;131;274;595;204;187;175;-185;680;372;377;135;377;309;681;-2.0;531.0;1914.0;271.0;59.0;61;0;87;1;0;0;1;0;0;0;1;1;1;0;0;24631.10546875;12387.732421875;5540.62890625;3937.1884765625;625.0;215520;385.0;0.0;Calculated values ==>;1558623941.789;337.16;337.16;293.06;293.26000000000005;290.46000000000004;280.76000000000005;275.63479819532273;290.76000000000005;274.06;274.76000000000005;275.36;348.36;296.36;274.76000000000005;276.36;292.36;286.26000000000005;300.56;332.66;291.86;290.66;311.66;335.66;254.66000000000003;241.49495122638035;268.67533136820026;275.63479819532273;293.56;6800000.0;3720000.0000000005;3770000.0000000005;1350000.0;3770000.0000000005;3090000.0;6809999.999999999;0.0;0.0885;0.319;0.04516666666666667;0.009833333333333333;0.009833333333333333;0.0;12387.732421875;5540.62890625;3937.1884765625;24631.10546875;480231.17224269843;480116.5277986631;250337.26217403007;251015.1974046322;242000.1518790814;429328.3091220336;453431.14390822285;442730.14272439573;471581.87251044664;528390.5981298109;471092.02925193025;442730.14272439573;445073.60678362066;455740.01790180744;447611.8875706267;286290.4675606127;473120.50820805825;455023.4628231149;453285.26239828975;161832.74555500393;262170.3306944222;450817.42770465824;203559.71243012906;250337.26217403007;274.64540025534393;1823.767402991104;885.649915861977;330.46330535125736;316.6454788796663;0;0;0;0;0;0;0;0;0;0;1062571390.3474808;415787610.14938354;929675760.319233;76295.36726387107;11167.806806566236;0.0;1995.6553355385533;4769.496562395905;1130.1470694832963;0.0;193.81573699508704;4.091313971295514;0.3452643661257965
6;2019-05-23 17:06:41.780;654;656;192;192;172;72;176;14;16;27;759;233;18;50;191;136;278;609;215;187;175;-186;718;370;375;134;375;309;718;1.0;613.0;1901.0;253.0;79.0;99;0;96;1;0;0;1;0;0;0;1;1;1;0;0;27043.935546875;13842.783203125;7514.57080078125;3930.60864257812;619.0;215521;396.0;0.0;Calculated values ==>;1558624001.78;338.56000000000006;338.76;292.36;292.36;290.36;280.36;275.4277932560699;290.76000000000005;274.56;274.76000000000005;275.86;349.06000000000006;296.46000000000004;274.96000000000004;278.16;292.26000000000005;286.76000000000005;300.96000000000004;334.06;291.86;290.66;312.76000000000005;335.06;254.56000000000003;241.2770596917726;268.67533136820026;275.4277932560699;294.66;7180000.0;3700000.0;3750000.0;1340000.0;3750000.0;3090000.0;7180000.0;0.00016666666666666666;0.10216666666666667;0.31683333333333336;0.042166666666666665;0.013166666666666667;0.013333333333333334;0.0;13842.783203125;7514.57080078125;3930.60864257812;27043.935546875;478009.19397244585;478323.1252410067;246817.00013458505;246817.00013458505;240733.4945655155;429467.9694778635;453775.402811265;442730.14272439573;472202.2088784924;529124.3565834656;471212.12269487174;443026.34146199;447644.1459968097;455930.0132749809;448749.5401098886;281837.1956982287;470756.3809023703;455359.3431150184;453630.3089086661;166428.6587063909;259659.41789560125;450888.41895774653;203116.13501015565;246270.73932052965;274.4640371088366;2254.3281505349655;1104.2047576964715;396.0184465289165;425.42249065783085;0;0;0;0;0;0;0;0;0;0;1288137550.110817;496475505.0647259;1115047950.1247406;75917.70477746174;10447.731306456748;0.0;2764.7942611751523;6037.748561736311;1310.2495341468832;0.0;233.48019969742276;3.524610961788369;0.3063458634963822
7;2019-05-23 17:07:41.800;672;672;198;197;171;73;176;18;-7;32;764;234;-11;36;191;143;286;624;210;186;176;-197;690;383;388;133;388;307;689;-1.0;762.0;1939.0;143.0;63.0;99;0;93;1;0;0;1;0;0;0;1;1;1;0;0;25635.01953125;13056.4736328125;6935.212890625;3923.6572265625;602.0;215522;435.0;0.0;Calculated values ==>;1558624061.8;340.36;340.36;292.96000000000004;292.86;290.26000000000005;280.46000000000004;276.758820704277;290.76000000000005;274.96000000000004;272.46000000000004;276.36;349.56000000000006;296.56;272.06;276.76000000000005;292.26000000000005;287.46000000000004;301.76000000000005;335.56;291.76000000000005;290.76000000000005;316.66;333.36;253.46000000000004;241.05796691057077;268.43790593516167;276.758820704277;294.16;6900000.0;3829999.9999999995;3879999.9999999995;1330000.0;3879999.9999999995;3070000.0;6890000.000000001;0.0;0.127;0.32316666666666666;0.02383333333333333;0.0105;0.0105;0.0;13056.4736328125;6935.212890625;3923.6572265625;25635.01953125;483923.09686883393;484032.77490877407;249709.86468823973;249378.22489502985;241176.09550736548;428538.6833535345;451503.7007280799;439688.66033169616;472820.39598721155;529800.5685820328;471600.6402381309;439073.4486229179;446041.1461244584;453735.05020929564;447374.33591151255;388129.0118049614;476719.3735430518;452996.4240988311;451503.7007280799;182724.36793118677;252546.06836287308;449923.5479235049;207386.7710682367;249709.86468823973;276.16615591488784;2693.4657731438947;1328.439951415903;461.4924794894737;545.8774930026358;0;0;0;0;0;0;0;0;0;0;1517113850.0380516;576602205.0392628;1299909550.0659943;75072.22721364131;5780.459848383892;0.0;2118.8352784183216;7296.417411073269;1445.5295387029953;0.0;274.1906781520412;3.469384475832321;0.2813648514708378
8;2019-05-23 17:08:41.761;677;676;209;208;180;75;176;30;-9;39;769;235;-15;38;190;150;282;610;230;185;176;-202;680;381;386;132;384;311;676;152.0;572.0;1611.0;284.0;85.0;0;0;99;1;0;0;1;0;1;0;1;1;1;1;0;38743.390625;13346.462890625;19194.09375;3960.99560546875;569.0;215523;405.0;853.0;Calculated values ==>;1558624121.761;340.86;340.76;294.06;293.96000000000004;291.16;280.66;276.55624918942954;290.76000000000005;276.16;272.26000000000005;277.06;350.06000000000006;296.66;271.66;276.96000000000004;292.16;288.16;301.36;334.16;291.66;290.76000000000005;313.66;330.06;252.96000000000004;240.83765695389522;268.91163127593666;276.55624918942954;296.16;6800000.0;3810000.0;3860000.0;1320000.0;3840000.0;3110000.0;6759999.999999999;0.025333333333333333;0.09533333333333333;0.2685;0.04733333333333333;0.014166666666666666;0.0395;2.1538403706925493;13346.462890625;19194.09375;3960.99560546875;38743.390625;485750.98004201823;486035.656410863;254007.22051400403;253651.13072930867;244317.6785831201;428684.9695293014;451858.55135917774;438493.52582273266;473630.5699406402;530019.821811998;471183.11081449676;437548.62350390764;445546.4179622271;454272.534945747;448832.45070128725;392704.98564124835;476092.8499807243;453195.4155321804;451858.55135917774;170189.03402730724;238741.38928724395;449582.1240012018;205111.53788821853;222647.96414641163;275.28731437275263;3229.6038077506514;1548.321406412481;527.1552111826303;763.4801811389465;0;0;0;0;0;1;0;0;0;0;1749162919.9051857;656050529.9937725;1485189039.9599075;62663.06376041705;11571.607742681208;0.0;9053.818194904261;8443.46543570754;1590.0361115130117;0.0;367.23560517014016;2.2817793921877865;0.19895100870415255
9;2019-05-23 17:09:41.791;665;600;215;215;183;52;171;33;-20;43;773;235;-23;21;192;145;278;575;247;187;171;-196;664;370;375;131;373;305;658;-2.0;493.0;1498.0;349.0;136.0;0;0;97;1;0;0;1;0;1;0;1;1;1;0;0;37642.3984375;12883.9345703125;18417.033203125;3909.23681640625;474.0;215524;457.0;134.0;Calculated values ==>;1558624181.791;339.66;333.16;294.66;294.66;291.46000000000004;278.36;275.4277932560699;290.26000000000005;276.46000000000004;271.16;277.46000000000004;350.46000000000004;296.66;270.86;275.26000000000005;292.36;287.66;300.96000000000004;330.66;291.86;290.26000000000005;318.86;320.56;253.56000000000003;240.61611355647437;268.19934244402924;275.4277932560699;297.86;6640000.000000001;3700000.0;3750000.0;1310000.0;3729999.9999999995;3050000.0;6580000.0;0.0;0.08216666666666667;0.24966666666666668;0.05816666666666667;0.02266666666666667;0.02266666666666667;0.3398735704034475;12883.9345703125;18417.033203125;3909.23681640625;37642.3984375;485727.3592324984;476711.1535404451;257078.64836255438;257078.64836255438;245847.2478396215;429467.9694778635;453048.0350812096;438124.7295301388;474147.34029804735;530892.8472578947;471987.4002066322;437656.05685647397;444277.7674123518;456402.8408256902;450101.2312898541;400297.73404789943;472827.341365663;455359.3431150184;453048.0350812096;191917.91438739494;199022.72361097817;450379.94542831567;201127.43404057794;257078.64836255438;273.68677546294214;3866.470323755715;1767.0173451388173;592.7732739687397;1077.062951961173;0;0;0;0;0;1;0;0;0;0;1977577069.7963238;734989979.95615;1670081439.871788;59170.32477389369;14498.187745720079;0.0;4441.972765622852;9459.251312128234;1807.3930312939654;0.0;479.7567622499075;2.218404754960364;0.22805930973397548
