;time;temperatura_mandata_mt;temperatura_valle_uta;temperatura_valle_gc;temperatura_valle_rig_pdc;temperatura_uscita_rig_fascio;t_rec;temperatura_asp_eiettori;temperatura_out_rig_liquida_mt_bt;temperatura_out_evap_mt;temperatura_aspirazione_bt;temperatura_mandata_bt;temperatura_uscita_intercooler;temperatura_out_ev_mt_intercooler;temperatura_aspirazione_mt;temperatura_asp_aux_pdc;temperatura_asp_aux;temperatura_monte_pdc;t_out_uta_1e2_gc;t_out_uta_1_evap;t_out_uta_2_evap;temp_out_evap_1_2;t_out_evap_bt;pressione_mandata;pressione_ricevitore;p_out_evap_uta;pressione_spirazione_bt;pressione_aspirazione_aux_pdc;pressione_aspirazione_mt;pressione_monte_eiettore;portata_liquido_evap_uta;portata_gas_uta_heating;portata_liquido_mt;portata_liquido_bt;portata_gas_back_up_uta;inverter_aux_1;inverter_bt_1;inverter_mt_1;stato_mt1;stato_mt2;stato_mt3;stato_aux1;stato_aux2;stato_aux3;stato_aux4;stato_lt1;stato_lt2;stato_lt3;stato_level_asp1;stato_level_asp2;potenza_elettrica_totale;potenza_elettrica_mt;potenza_elettrica_aux;potenza_elettrica_lt;temp_out_acs;id;tin_acs;portata_acqua_acs;Calculated values ==>;Timestamp seconds;T1 MT discharge;T2 After AHU;T3 GC Outlet;T4 Inlet IHX 1;T5 Inlet IHX 2;T6 Receiver;T6 Receiver sat;T7 Ejector inlet;T8 Liquid out IHX;T9 MT section outlet;T10 LT suction;T11 LT discharge;T12 Intercooler outlet;T13 out intercooler and MT section;T14 MT suction;T15 Aux_HP suction;T16 Aux suction;T17 Inlet AHU (heating);T18 Outlet AHU (heating);T19 Outlet AHU (cooling);T20 Outlet AHU (cooling);T21 Water in DHW;T22 Water out DHW;T23 LT section outlet;LT evaporation temp;MT evaporation temp;AHU saturation temp;Tair external air;P1 discharge;P2 receiver;P3 AHU evaporation;P4 LT suction;P5 Aux HP suction;P6 MT suction;P7 ejector inlet;M1 AHU liquid (cooling);M2 AHU vapour (heating);M3 MT liquid;M4 LT liquid;M5 AHU (no ejectors);Mtotal AHU;DHW water;Power Meter MT;Power Meter AUX;Power Meter LT;Total Power;h1 Enthalpy;h2 Enthalpy;h3 Enthalpy;h4 Enthalpy;h5 Enthalpy;h6 Enthalpy sat;h7 Enthalpy;h9 Enthalpy;h10 Enthalpy;h11 Enthalpy;h12 Enthalpy;h13 Enthalpy;h14 Enthalpy;h15 Enthalpy;h16 Enthalpy;h17 Enthalpy;h18 Enthalpy;h19 Enthalpy;h20 Enthalpy;h21 Enthalpy;h22 Enthalpy;h23 Enthalpy;h8 Enthalpy calc;hmix Enthalpy;T8 calculated;Accumulated Etot;Accumulated E_MT;Accumulated E_LT;Accumulated E_AUX;Number of Cycles MT1;Number of Cycles MT2;Number of Cycles MT3;Number of Cycles AUX1;Number of Cycles AUX2;Number of Cycles AUX3;Number of Cycles AUX4;Number of Cycles LT1;Number of Cycles LT2;Number of Cycles LT3;Accumulated Pevap P3;Accumulated Pevap P4;Accumulated Pevap P6;Cooling duty MT evap;Cooling duty LT evap;Heating duty rooftop heating;Cooling duty rooftop AC;Accumulated cooling MT evap;Accumulated cooling LT evap;Accumulated heating rooftop;Accumulated cooling rooftop;COPtot;ntot
0;2019-03-01 07:33:37.842;753;190;124;124;121;49;192;27;47;32;620;599;45;79;244;237;251;192;198;195;190;25;555;358;364;134;363;253;555;-2.0;85.0;1044.0;140.0;126.0;0;100;100;1;0;0;0;0;0;0;1;0;0;0;0;29869.083984375;11075.6005859375;0.0;1113.26586914062;446.0;106776;;;Calculated values ==>;1551422017.842;348.46000000000004;292.16;285.56;285.56;285.26000000000005;278.06;274.1680685717883;292.36;275.86;277.86;276.36;335.16;333.06;277.66;281.06;297.56;296.86;298.26000000000005;292.36;292.66;292.16;;317.76000000000005;275.66;241.2770596917726;261.54996906429363;274.1680685717883;292.96000000000004;5550000.0;3579999.9999999995;3640000.0;1340000.0;3629999.9999999995;2530000.0;5550000.0;0.0;0.014166666666666666;0.174;0.02333333333333333;0.021;0.021;;11075.6005859375;0.0;1113.26586914062;29869.083984375;508174.9021901666;411990.71530006983;230457.38305646804;230457.38305646804;229575.9845107258;430280.9020939914;457870.68847121065;457049.3559172767;472689.592463476;519192.434784519;517040.99077446567;456806.6196380586;460886.3185333051;465029.61547741666;464841.74997644586;430157.22202261304;412758.3114497388;458285.16724151495;457593.62407101324;;187321.02276691253;472007.13841251616;202415.72732385207;230457.38305646804;274.1367219408624;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;44306.25137525588;6290.466258735495;246.48456644905175;4769.86106130545;0.0;0.0;0.0;0.0;4.562611582193223;0.34152295392266974
1;2019-03-01 07:34:37.862;758;191;123;123;119;51;192;27;48;33;618;597;45;81;245;236;251;193;198;195;190;26;553;359;364;134;364;255;553;0.0;86.0;1134.0;122.0;126.0;0;100;100;1;0;0;0;0;0;0;1;0;0;0;0;29855.27734375;11023.0654296875;0.0;1127.49780273438;449.0;106777;;;Calculated values ==>;1551422077.862;348.96000000000004;292.26000000000005;285.46000000000004;285.46000000000004;285.06;278.26000000000005;274.27422755570615;292.36;275.86;277.96000000000004;276.46000000000004;334.96000000000004;332.86;277.66;281.26000000000005;297.66;296.76000000000005;298.26000000000005;292.46000000000004;292.66;292.16;;318.06;275.76000000000005;241.2770596917726;261.82340779136865;274.27422755570615;292.96000000000004;5530000.0;3590000.0;3640000.0;1340000.0;3640000.0;2550000.0;5530000.0;0.0;0.014333333333333333;0.189;0.02033333333333333;0.021;0.021;;11023.0654296875;0.0;1127.49780273438;29855.27734375;508973.7378423698;413220.0903815756;230208.5486171172;230208.5486171172;229036.45251990337;430214.79039162316;457870.68847121065;456845.36981976614;472787.01963726926;518820.95047796;516666.0837846948;456479.6629458928;460815.9638762273;465015.24582933175;464564.1698029545;430673.7423110704;413956.2836987002;458285.16724151495;457593.62407101324;;188574.69595719432;472104.6820821746;202691.80314852973;230208.5486171172;274.24851795438326;497.86891191318205;184.2169352550436;18.679254936555324;0.0;0;0;0;0;0;0;0;0;0;0;218472799.9305725;80426799.97444153;152450799.95155334;48035.02410086368;5478.061871650778;239.61690677730604;4775.086584531818;769.7671322660315;98.10375807796072;4.052195890801992;79.56774410015241;4.816878719469671;0.35371396038934927
2;2019-03-01 07:35:37.862;762;190;123;122;118;52;192;27;48;33;619;597;45;81;246;236;251;191;198;195;190;27;552;360;364;134;365;259;552;-1.0;84.0;913.0;122.0;126.0;0;100;100;1;0;0;0;0;0;0;1;0;0;0;0;29935.037109375;11018.7578125;0.0;1146.67700195312;449.0;106778;;;Calculated values ==>;1551422137.862;349.36;292.16;285.46000000000004;285.36;284.96000000000004;278.36;274.38016830617;292.36;275.86;277.96000000000004;276.46000000000004;335.06;332.86;277.66;281.26000000000005;297.76000000000005;296.76000000000005;298.26000000000005;292.26000000000005;292.66;292.16;;318.06;275.86;241.2770596917726;262.3656120759269;274.38016830617;292.96000000000004;5520000.0;3600000.0;3640000.0;1340000.0;3650000.0;2590000.0;5520000.0;0.0;0.014;0.15216666666666667;0.02033333333333333;0.021;0.021;;11018.7578125;0.0;1146.67700195312;29935.037109375;509557.6553572702;413263.53111073095;230231.5404395455;229937.02860350022;228767.29854100602;430148.3826014536;457870.68847121065;456190.05618597474;472787.01963726926;518589.5724471654;516325.8055576963;455820.7939208143;460197.01288357994;465000.999999308;464417.2445854314;430929.93838981923;413633.1203958097;458285.16724151495;457593.62407101324;;188574.69595719432;472202.2088784924;202950.5258628702;230231.5404395455;274.3534648470921;996.1215323558904;367.8987956066061;37.630711642284496;0.0;0;0;0;0;0;0;0;0;0;0;436872799.9305725;160826799.97444153;306650799.95155334;38534.61519749907;5474.784221317651;242.15545191613342;4774.603756260823;1491.180793085721;189.3774755193643;8.066965546580654;159.1484969400911;4.029955309838022;0.29660167877601673
3;2019-03-01 07:36:37.853;763;190;123;122;117;52;192;27;49;34;621;598;45;82;247;236;251;191;198;195;190;27;553;359;364;135;364;260;553;-2.0;81.0;943.0;74.0;126.0;0;100;100;1;0;0;0;0;0;0;1;0;0;0;0;29918.73828125;11024.5205078125;0.0;1148.71264648438;451.0;106779;;;Calculated values ==>;1551422197.853;349.46000000000004;292.16;285.46000000000004;285.36;284.86;278.36;274.27422755570615;292.36;275.86;278.06;276.56;335.26000000000005;332.96000000000004;277.66;281.36;297.86;296.76000000000005;298.26000000000005;292.26000000000005;292.66;292.16;;318.26000000000005;275.86;241.49495122638035;262.5002047102346;274.27422755570615;292.96000000000004;5530000.0;3590000.0;3640000.0;1350000.0;3640000.0;2600000.0;5530000.0;0.0;0.013500000000000002;0.15716666666666665;0.012333333333333333;0.021;0.021;;11024.5205078125;0.0;1148.71264648438;29918.73828125;509593.66714884463;412845.1473663945;230208.5486171172;229914.27664341856;228455.2794383903;430214.79039162316;457870.68847121065;456148.38543321594;472753.7123474745;518711.66805762186;516343.6697330757;455655.026436199;460161.6143197174;465278.15030523995;464564.1698029545;430673.7423110704;413220.0903815756;458285.16724151495;457593.62407101324;;189410.48811896544;472070.4381999017;202708.36406317097;230208.5486171172;274.2549430685896;1494.8281762019512;551.5652273186072;56.75608945547012;0.0;0;0;0;0;0;0;0;0;0;0;655240039.7014618;241514694.88978386;462327444.78821754;39832.32335865873;3322.132247686346;235.62430104817994;4775.086584531818;2144.1406550287556;262.6741165385753;12.04786625908197;238.71731258362024;3.9566453612961348;0.27470156818686847
4;2019-03-01 07:37:37.853;761;189;122;122;116;51;192;28;51;34;623;600;46;82;246;236;251;190;198;195;190;27;550;359;364;135;364;262;549;-3.0;85.0;780.0;104.0;126.0;0;100;100;1;0;0;0;0;0;0;1;0;0;0;0;29786.146484375;10901.0458984375;0.0;1153.38122558594;452.0;106780;;;Calculated values ==>;1551422257.853;349.26;292.06;285.36;285.36;284.76000000000005;278.26000000000005;274.27422755570615;292.36;275.96000000000004;278.26000000000005;276.56;335.46000000000004;333.16;277.76000000000005;281.36;297.76000000000005;296.76000000000005;298.26000000000005;292.16;292.66;292.16;;318.36;275.86;241.49495122638035;262.7682575881327;274.27422755570615;292.96000000000004;5500000.0;3590000.0;3640000.0;1350000.0;3640000.0;2620000.0;5490000.0;0.0;0.014166666666666666;0.13;0.017333333333333333;0.021;0.021;;10901.0458984375;0.0;1153.38122558594;29786.146484375;509609.60437499813;414127.2103214636;230005.63749457302;230005.63749457302;228251.74451869132;430214.79039162316;457870.68847121065;456065.2967693373;472753.7123474745;518750.5247557781;516379.6378857151;455446.31145101093;459849.8607646059;465146.75317812245;464564.1698029545;431438.30244016676;414485.982530214;458285.16724151495;457593.62407101324;;189828.38726562503;472070.4381999017;202677.69596562244;230005.63749457302;274.24304426200143;1992.3688825821596;734.2782807040238;75.94020505605612;0.0;0;0;0;0;0;0;0;0;0;0;873640039.7014618;322514694.88978386;618927444.7882175;32940.38810448294;4669.474198727507;240.15786539099736;4779.347718105245;2750.579917221603;329.2708369253574;16.012717646075114;318.3375984389291;3.536407615899889;0.2545456213263185
5;2019-03-01 07:38:37.864;758;188;122;122;116;50;192;28;52;34;625;602;47;83;246;237;251;189;198;195;190;27;551;357;364;136;362;265;551;-2.0;83.0;1010.0;8.0;126.0;0;100;100;1;0;0;0;0;0;0;1;0;0;0;0;29734.263671875;10942.287109375;0.0;1161.12658691406;451.0;106781;;;Calculated values ==>;1551422317.864;348.96000000000004;291.96000000000004;285.36;285.36;284.76000000000005;278.16;274.0616903277293;292.36;275.96000000000004;278.36;276.56;335.66;333.36;277.86;281.46000000000004;297.76000000000005;296.86;298.26000000000005;292.06;292.66;292.16;;318.26000000000005;275.86;241.71165711629368;263.1675429290057;274.0616903277293;292.96000000000004;5510000.0;3570000.0000000005;3640000.0;1360000.0;3620000.0000000005;2650000.0;5510000.0;0.0;0.013833333333333333;0.16833333333333333;0.0013333333333333333;0.021;0.021;;10942.287109375;0.0;1161.12658691406;29734.263671875;509150.22751067166;412934.04071806197;229959.83920546612;229959.83920546612;228208.70246362453;430346.717906069;457870.68847121065;455692.7916117655;472622.7809936826;518706.244525272;516330.792716316;455069.7027408463;459501.0111614018;465437.41611875535;464987.84065055486;431184.78525644395;413307.47646805906;458285.16724151495;457593.62407101324;;189410.48811896544;471938.4492427271;202229.10506956218;229959.83920546612;274.05959892964455;2488.4632358038075;916.3394280023836;95.2313062641023;0.0;0;0;0;0;0;0;0;0;0;0;1092080080.2707672;403829600.10170937;777056430.2003384;42666.387234604226;359.6124588975532;247.3027715726577;4780.30948217649;3380.7518903742493;371.18757584164905;20.075634362889836;398.01601368077104;3.9702527859544525;0.2525155868974356
6;2019-03-01 07:39:37.874;753;188;122;122;115;48;192;27;53;34;626;603;48;82;246;237;251;190;198;195;191;25;551;357;364;136;362;266;551;-2.0;86.0;1096.0;62.0;126.0;0;100;100;1;0;0;0;0;0;0;1;0;0;0;0;29744.740234375;10903.763671875;0.0;1171.13330078125;450.0;106782;;;Calculated values ==>;1551422377.874;348.46000000000004;291.96000000000004;285.36;285.36;284.66;277.96000000000004;274.0616903277293;292.36;275.86;278.46000000000004;276.56;335.76000000000005;333.46000000000004;277.96000000000004;281.36;297.76000000000005;296.86;298.26000000000005;292.16;292.66;292.26000000000005;;318.16;275.66;241.71165711629368;263.299902668528;274.0616903277293;292.96000000000004;5510000.0;3570000.0000000005;3640000.0;1360000.0;3620000.0000000005;2660000.0;5510000.0;0.0;0.014333333333333333;0.18266666666666667;0.010333333333333333;0.021;0.021;;10903.763671875;0.0;1171.13330078125;29744.740234375;508530.0947481137;412934.04071806197;229959.83920546612;229959.83920546612;227919.63540541573;430346.717906069;457870.68847121065;455651.22432670655;472622.7809936826;518725.96611779695;516349.0734364023;455027.1040612277;459222.0591093674;465437.41611875535;464987.84065055486;431184.78525644395;413676.3280692049;458285.16724151495;457732.2313946309;;188992.59102226305;471742.7696466962;202187.3665979446;229959.83920546612;274.0433647384518;2984.204211338089;1098.420192887727;114.67004457498471;0.0;0;0;0;0;0;0;0;0;0;0;1310516480.2360535;485443200.0887394;936382980.1750183;46299.39801178718;2785.405831503767;250.9545530170935;4783.220235972461;4122.2569975669585;397.4004296717865;24.228470757873062;477.72537733284236;4.481941233522206;0.30837270235290243
7;2019-03-01 07:40:37.874;748;187;122;122;116;48;192;27;54;34;628;605;50;82;245;238;251;189;198;195;191;25;551;356;364;137;361;269;551;86.0;86.0;893.0;0.0;126.0;0;100;100;1;0;0;0;0;0;0;1;0;0;0;0;29756.015625;10908.6083984375;0.0;1186.39807128906;448.0;106783;;;Calculated values ==>;1551422437.874;347.96000000000004;291.86;285.36;285.36;284.76000000000005;277.96000000000004;273.955091788801;292.36;275.86;278.56;276.56;335.96000000000004;333.66;278.16;281.36;297.66;296.96000000000004;298.26000000000005;292.06;292.66;292.26000000000005;;317.96000000000004;275.66;241.92719264551067;263.6948088759802;273.955091788801;292.96000000000004;5510000.0;3560000.0;3640000.0;1370000.0;3610000.0;2690000.0;5510000.0;0.014333333333333333;0.014333333333333333;0.14883333333333332;0.0;0.021;0.035333333333333335;;10908.6083984375;0.0;1186.39807128906;29756.015625;507908.75708235387;412555.8353376608;229959.83920546612;229959.83920546612;228208.70246362453;430412.23801567365;457870.68847121065;455276.47423739;472491.6353866644;518682.1917192012;516300.7342995426;454774.0492147389;458747.3744246312;465451.58992337313;465263.9689877527;431184.78525644395;413307.47646805906;458285.16724151495;457732.2313946309;;188156.80290529504;471610.25455702154;201972.2588119733;218606.38678169073;273.955091788801;3480.043843499547;1280.189960140331;134.3161393422373;0.0;0;0;0;0;0;0;0;0;0;0;1528916480.2360535;567343200.0887394;1096882980.1750183;37700.110729149514;0.0;256.24142596685016;8449.113176323886;4822.252903741431;420.61214493431794;28.45510391607259;587.9948224353119;3.836745804774205;0.21168904189633056
8;2019-03-01 07:41:37.865;743;194;123;123;117;47;192;27;52;34;630;606;49;69;245;239;251;196;198;195;191;25;578;361;364;136;366;246;573;133.0;110.0;1535.0;223.0;126.0;0;100;0;1;1;0;0;0;0;0;1;0;0;0;0;38437.89453125;19817.7109375;0.0;1070.31774902344;446.0;106784;;;Calculated values ==>;1551422497.865;347.46000000000004;292.56;285.46000000000004;285.46000000000004;284.86;277.86;274.4858918419099;292.36;275.86;278.36;276.56;336.16;333.76000000000005;278.06;280.06;297.66;297.06;298.26000000000005;292.76000000000005;292.66;292.26000000000005;;317.76000000000005;275.66;241.71165711629368;260.58029834229245;274.4858918419099;292.96000000000004;5780000.0;3610000.0;3640000.0;1360000.0;3660000.0;2460000.0;5730000.0;0.022166666666666668;0.018333333333333333;0.2558333333333333;0.03716666666666667;0.021;0.04316666666666667;;19817.7109375;0.0;1070.31774902344;38437.89453125;504842.8049601385;253416.69641017896;229760.81716891695;229760.81716891695;228034.0192048577;430081.6785162784;457870.68847121065;458772.7244909774;472622.7809936826;520791.62720966793;518346.5025847998;458415.6313405877;460782.86483013333;464722.9366227796;464664.8766729168;423761.6611844928;254231.0744007439;458285.16724151495;457732.2313946309;;187321.02276691253;471742.7696466962;203176.78491998327;216109.55736541047;274.44574187254017;4048.2411851511165;1536.2042131053638;153.1192835970045;0.0;0;1;0;0;0;0;0;0;0;0;1747283720.0069427;649230915.0028229;1251359805.0129414;65389.96120691266;9981.70243234283;3108.0607577020633;10430.045428928017;5681.207973050814;503.78052132187423;56.486750039506504;745.297545032446;4.256494050261836;0.2968595126046827
9;2019-03-01 07:42:37.845;755;197;122;121;116;48;192;29;51;34;617;598;44;57;248;236;251;199;198;195;191;28;557;362;364;136;367;241;552;-2.0;85.0;1533.0;60.0;126.0;0;100;0;1;1;0;0;0;0;0;1;0;0;0;0;37632.53125;19128.037109375;0.0;1045.98510742188;432.0;106785;;;Calculated values ==>;1551422557.845;348.66;292.86;285.36;285.26000000000005;284.76000000000005;277.96000000000004;274.5913991737795;292.36;276.06;278.26000000000005;276.56;334.86;332.96000000000004;277.56;278.86;297.96000000000004;296.76000000000005;298.26000000000005;293.06;292.66;292.26000000000005;;316.36;275.96000000000004;241.71165711629368;259.87524604437704;274.5913991737795;292.96000000000004;5570000.0;3620000.0000000005;3640000.0;1360000.0;3670000.0000000005;2410000.0;5520000.0;0.0;0.014166666666666666;0.2555;0.01;0.021;0.021;;19128.037109375;0.0;1045.98510742188;37632.53125;508246.36206018715;415763.05856668594;229937.02860350022;229643.36046897282;228187.26094971248;430014.67791919125;457870.68847121065;459442.5233044763;472622.7809936826;519882.1691341274;517951.5103327367;458616.95304675895;460147.18749210483;464972.8808765168;464122.52100971725;429635.05739619944;416443.0190306947;458285.16724151495;457732.2313946309;;181470.77258748977;472036.2627623985;203519.2983251991;229937.02860350022;274.58286656759253;4681.950093458103;1860.6439309656962;170.74926212060944;0.0;0;1;0;0;0;0;0;0;0;0;1965610920.0763702;730803715.0287628;1397411105.0593853;65388.38398220532;2685.1696443719943;186.88721017798412;4783.699258613745;6770.6642434588275;609.3026029056182;83.93549714732475;872.0364904003535;3.6207028677976045;0.25235558794815593
